262;60;2082
194;-175;1669
51;-376;993
-81;-491;1408
-239;-617;1853
-231;-492;1840
-184;-211;2075
-255;-298;1919
-143;-203;1294
-293;-180;1036
-676;-348;2310
-353;-274;1474
-172;-284;1804
-146;-127;1484
-82;-302;1427
-275;-206;2067
-315;-393;2082
-76;-257;1575
-134;-109;1802
-225;-202;1812
-420;-269;1916
-80;-301;1335
-530;-382;2503
-479;-389;1878
-329;-306;1355
-156;-292;805
-539;-589;2109
-140;-400;1144
-41;-348;1101
-184;-330;1810
-254;-322;1672
-371;-443;2197
-338;-550;1786
-306;-605;1865
-76;-478;1300
117;-255;490
-130;-119;761
-151;-381;1064
-122;-329;1010
-38;-319;868
813;-219;1238
190;-373;1378
-203;-271;2013
-278;-178;1593
-308;-436;1201
-148;-422;1394
-100;-271;1851
-145;-72;1882
-355;24;1952
-446;-335;1616
-375;-315;889
-275;-310;1758
-111;-214;1650
-344;-208;1878
-459;-143;1501
-287;-191;1514
12;-232;1205
-472;-564;2054
-323;-406;2006
-271;-276;1844
-232;-264;1263
-254;-178;1744
-664;-403;2244
-258;-136;1293
-132;-67;1496
-74;-109;1381
-196;-236;1757
-191;-386;1549
-92;-117;1444
-204;-232;1805
-305;-295;2024
-280;-493;1450
-248;-633;1439
-439;-618;2270
-423;-260;1633
-439;-277;2088
-517;-384;1612
-610;-401;2118
-429;-514;1994
-397;-422;1767
-394;-378;1985
-105;-413;974
-304;-511;1577
1152;-377;1535
138;-555;1565
-43;-426;2191
366;-554;976
-188;-163;1625
-147;-178;1780
-221;-268;1776
-414;-405;2085
-237;-271;1633
-210;-195;1294
-530;-254;1465
-360;-264;1244
-301;-281;1865
-287;-206;1924
-349;-182;1762
-152;-371;1610
-443;-326;2154
-271;-245;1631
454;-130;1622
244;-619;1374
-86;-368;1267
-171;-324;2002
-139;-344;1608
-230;-194;1361
-270;-90;1245
-310;-166;2120
-127;-186;1472
-354;-291;1368
-659;-432;2170
-502;-327;1811
233;-215;2070
-10;-460;1849
-469;-229;2436
-50;-516;1698
-68;-469;1406
-262;-382;1706
-378;-395;2058
-251;-217;1221
78;-154;1669
-28;-51;1694
-51;-247;1322
19;-376;1525
-315;-274;2189
-360;-273;1938
-360;-221;2173
-51;-315;1865
-95;-278;1803
-235;-142;2049
37;-566;1247
-140;-245;2043
-20;-144;1762
-256;-61;1924
-314;-194;2367
-20;-215;1715
-5;-408;1851
-175;-193;2089
-273;-188;2083
-186;-232;1997
-47;-234;1567
-8;-183;1607
107;-239;1439
146;-318;1209
-207;-137;2115
-188;-269;2163
-223;-301;1956
-131;-367;1932
-531;-268;2479
-180;-205;2161
-155;-304;1945
-134;-178;1494
-110;-300;1531
4;-307;1123
-26;-340;1342
-70;-320;1781
-148;-217;1450
-242;-386;1862
172;-410;1337
37;-367;1769
117;-349;1188
-174;-272;2472
-623;-265;2740
-403;-391;1299
-35;-541;1332
-78;-401;1462
-168;-412;1539
-202;-262;1244
10;-290;1686
-92;-349;2055
-77;-385;1796
14;-512;1453
185;-916;1231
-185;-796;1745
-119;-348;1932
-76;-117;1637
-172;-185;1700
-89;-294;1878
-40;-435;1648
106;-405;1257
47;-226;1750
-21;29;1696
-404;351;2783
-153;545;2027
-100;455;1866
-85;173;1356
62;9;839
-162;-122;1647
-884;-457;3772
-1103;-389;3765
46;-235;1058
85;-248;1048
-421;-179;1903
-140;-272;1380
-60;-300;1499
-192;-109;1582
-68;-344;1820
-174;-584;1461
-404;-487;1912
-414;-439;2288
-296;-159;2175
-528;134;2714
-243;38;2258
189;-276;963
-218;-570;1762
-213;-407;1756
-371;-276;2218
-134;-412;1830
280;-92;411
139;-279;1815
-125;-299;2379
-195;-212;2069
-129;-439;2115
193;-73;1203
90;-293;1476
-182;-284;1740
-274;-270;1644
-48;-498;1239
-129;-608;1881
-199;-316;1596
-371;-300;1850
-428;-284;1892
-262;-451;2170
-243;-438;2009
-258;-517;2054
-148;-249;1415
-195;-251;1724
-359;-463;1858
-339;-177;1872
-615;-556;2919
-273;-424;1747
-257;-329;1687
-330;-375;2293
-262;-362;2076
-424;-410;2044
-181;-223;1533
-116;-375;1274
136;-374;1234
-67;-500;1855
-72;-616;1892
-278;-205;1932
214;-429;642
-311;-120;1856
15;-420;1154
-331;-324;2132
-27;-359;1484
66;-495;1400
-21;-286;1584
-79;-326;1391
-324;-37;1930
-336;-331;2106
-217;-434;1474
56;-629;1284
-175;-636;1754
-204;-521;1685
-25;-213;1159
-508;-104;1925
-393;-132;1805
-352;-513;2188
-520;-471;2677
-251;-454;1565
-712;-394;2531
-355;-116;1178
-362;-76;1633
-47;-332;1222
-94;-491;1947
-261;-353;2300
-191;-177;2098
-28;-187;1521
-30;-152;1511
-62;-460;1715
-380;-216;2108
-334;-198;2277
24;-423;1608
-80;-567;2077
405;-293;2641
352;-457;1235
-94;-444;1864
-734;-81;2609
-390;16;2135
-154;-201;1776
-213;-305;1995
-195;-471;2244
-276;-408;2242
-283;-429;1785
-40;-372;1466
-172;-629;1466
-274;-537;1835
-203;-459;1698
273;-273;1585
385;-195;967
-105;-395;2055
119;-213;1152
-399;-254;2641
